dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
mnist,64,0,0.0001,35,"tensor(1609.3433, device='cuda:0', grad_fn=<AddBackward0>)",0.7597166666666667,0.7302,0.9998
mnist,64,0,0.0001,36,"tensor(1608.0793, device='cuda:0', grad_fn=<AddBackward0>)",0.7843833333333333,0.7584,0.9999
mnist,64,0,0.0001,37,"tensor(1605.9976, device='cuda:0', grad_fn=<AddBackward0>)",0.7906833333333333,0.7671,1.0
mnist,64,0,0.0001,38,"tensor(1606.7047, device='cuda:0', grad_fn=<AddBackward0>)",0.7853833333333333,0.7631,0.9998
mnist,64,0,0.0001,39,"tensor(1599.4368, device='cuda:0', grad_fn=<AddBackward0>)",0.7844166666666667,0.7602,1.0
mnist,64,0,0.0001,40,"tensor(1602.2338, device='cuda:0', grad_fn=<AddBackward0>)",0.7905,0.7679,0.9999
mnist,64,0,0.0001,41,"tensor(1601.3855, device='cuda:0', grad_fn=<AddBackward0>)",0.7945166666666666,0.77,1.0
mnist,64,0,0.0001,42,"tensor(1600.4994, device='cuda:0', grad_fn=<AddBackward0>)",0.8020833333333334,0.7808,1.0
mnist,64,0,0.0001,43,"tensor(1595.1882, device='cuda:0', grad_fn=<AddBackward0>)",0.7872666666666667,0.7647,1.0
mnist,64,0,0.0001,44,"tensor(1596.7642, device='cuda:0', grad_fn=<AddBackward0>)",0.8040666666666667,0.7808,1.0
mnist,64,0,0.0001,45,"tensor(1596.1802, device='cuda:0', grad_fn=<AddBackward0>)",0.8005166666666667,0.7781,0.9997
mnist,64,0,0.0001,46,"tensor(1594.6735, device='cuda:0', grad_fn=<AddBackward0>)",0.8030666666666667,0.7796,1.0
mnist,64,0,0.0001,47,"tensor(1592.0414, device='cuda:0', grad_fn=<AddBackward0>)",0.8001666666666667,0.777,1.0
mnist,64,0,0.0001,48,"tensor(1591.3048, device='cuda:0', grad_fn=<AddBackward0>)",0.79425,0.7732,1.0
mnist,64,0,0.0001,49,"tensor(1587.1680, device='cuda:0', grad_fn=<AddBackward0>)",0.7664166666666666,0.7394,1.0
